(PDH-CSV 4.0) (UTC)(0),\\proma-2n-dhcp60.eng.vmware.com\Physical Cpu(0)\% Processor Time,\\proma-2n-dhcp60.eng.vmware.com\Physical Cpu(1)\% Processor Time,\\proma-2n-dhcp60.eng.vmware.com\Physical Cpu(0)\% Util Time,\\proma-2n-dhcp60.eng.vmware.com\Physical Cpu(1)\% Util Time,\\proma-2n-dhcp60.eng.vmware.com\Memory\Kernel MBytes,\\proma-2n-dhcp60.eng.vmware.com\Memory\NonKernel MBytes,\\proma-2n-dhcp60.eng.vmware.com\Memory\Kernel State,\\proma-2n-dhcp60.eng.vmware.com\Memory\PShare Shared MBytes,\\proma-2n-dhcp60.eng.vmware.com\Memory\Swap Target MBytes,\\proma-2n-dhcp60.eng.vmware.com\Memory\Swap MBytes Read/sec,\\proma-2n-dhcp60.eng.vmware.com\Memory\Swap MBytes Write/sec
3/26/2015 23:05,13.32,10.79,12.96,10.97,1087,1743,0,118,0,0,0
3/26/2015 23:05,32.62,26.58,32.8,26.71,1086,1743,0,118,0,0,0
3/26/2015 23:05,7.36,58.58,7.61,58.7,1087,1743,0,118,0,0,0
3/26/2015 23:05,20.18,25.88,20.28,26.96,1087,1743,0,118,0,0,0
3/26/2015 23:05,12.29,29.76,12.42,29.38,1087,1743,0,118,0,0,0
3/26/2015 23:05,11.2,54.17,11.36,54.26,1087,1743,0,118,0,0,0
3/26/2015 23:05,38.9,20.97,39.08,21.17,1087,1743,0,118,0,0,0
3/26/2015 23:05,12.69,11.87,12.86,12.04,1087,1743,0,118,0,0,0
3/26/2015 23:06,50.65,14,50.75,14.33,1087,1743,0,118,0,0,0
3/26/2015 23:06,44.85,24.05,44.91,24.24,1086,1743,0,118,0,0,0
3/26/2015 23:06,27.43,13.28,27.88,13.66,1089,1745,0,118,0,0,0
3/26/2015 23:06,32.59,18.68,32.52,18.73,1087,1743,0,118,0,0,0
3/26/2015 23:06,41.83,26.13,41.95,26.41,1086,1743,0,118,0,0,0
3/26/2015 23:06,17.52,29.73,17.71,30.11,1087,1743,0,117,0,0,0
3/26/2015 23:06,12.21,22.34,12.46,21.85,1087,1743,0,117,0,0,0
3/26/2015 23:06,46.85,23.18,47.11,23.45,1087,1743,0,117,0,0,0
3/26/2015 23:06,11.39,49.28,11.73,50.22,1086,1743,0,117,0,0,0
3/26/2015 23:06,19.08,7.92,19.31,7.26,1087,1744,0,117,0,0,0
3/26/2015 23:06,45.98,13.25,46.07,13.37,1086,1743,0,117,0,0,0
3/26/2015 23:07,36.86,29.04,37.05,29.02,1087,1743,0,117,0,0,0
3/26/2015 23:07,10.53,16.36,10.7,17.16,1087,1743,0,117,0,0,0
3/26/2015 23:07,46.56,17.23,46.66,16.74,1089,1747,0,118,0,0,0
3/26/2015 23:07,19.18,54.73,19.45,54.87,1087,1743,0,117,0,0,0
3/26/2015 23:07,23.79,4.57,23.95,4.73,1087,1743,0,117,0,0,0
3/26/2015 23:07,13.91,42.21,14.16,42.3,1087,1743,0,117,0,0,0
3/26/2015 23:07,35.5,31.04,35.65,31.11,1087,1743,0,117,0,0,0
3/26/2015 23:07,26.75,20.58,26.8,21.53,1087,1743,0,117,0,0,0
3/26/2015 23:07,16.06,24.43,16.33,23.78,1087,1743,0,117,0,0,0
3/26/2015 23:07,31.41,32.86,31.37,33.03,1087,1743,0,117,0,0,0
3/26/2015 23:07,31.92,25.07,32.45,25.13,1087,1743,0,117,0,0,0
3/26/2015 23:08,12.13,15.91,11.78,16.05,1087,1743,0,117,0,0,0
3/26/2015 23:08,10.47,53.54,10.69,53.75,1087,1743,0,117,0,0,0
3/26/2015 23:08,18.43,51.44,18.65,51.55,1087,1743,0,117,0,0,0
3/26/2015 23:08,11.76,24.14,11.89,24.73,1087,1744,0,117,0,0,0
3/26/2015 23:08,21.71,29.92,21.93,29.7,1087,1743,0,117,0,0,0
3/26/2015 23:08,59.24,10.61,59.4,10.7,1087,1743,0,117,0,0,0
3/26/2015 23:08,35.48,5.56,36.1,5.92,1087,1743,0,117,0,0,0
3/26/2015 23:08,13.04,26.92,12.87,27.11,1086,1743,0,117,0,0,0
3/26/2015 23:08,40.34,31.38,40.51,31.42,1086,1743,0,117,0,0,0
3/26/2015 23:08,27.32,30.12,27.54,30.21,1087,1743,0,117,0,0,0
3/26/2015 23:08,13.2,10.42,13.35,10.76,1087,1743,0,117,0,0,0
3/26/2015 23:09,19.74,50.36,19.98,50.42,1086,1743,0,117,0,0,0
3/26/2015 23:09,11.9,53.26,12.1,53.36,1088,1743,0,117,0,0,0
3/26/2015 23:09,24.1,6.27,24.79,6.57,1087,1744,0,117,0,0,0
3/26/2015 23:09,38.67,25.27,38.33,25.42,1087,1743,0,117,0,0,0
3/26/2015 23:09,48.92,15.95,49.04,16.4,1086,1743,0,117,0,0,0
3/26/2015 23:09,36.49,15.64,36.57,16.65,1087,1743,0,117,0,0,0
3/26/2015 23:09,20.75,17.63,20.93,16.94,1087,1743,0,117,0,0,0
3/26/2015 23:09,44.78,22.09,44.81,22.2,1086,1743,0,117,0,0,0
3/26/2015 23:09,10.37,51.03,10.5,51.16,1087,1743,0,117,0,0,0
3/26/2015 23:09,11.59,12.49,11.78,12.61,1087,1743,0,117,0,0,0
3/26/2015 23:10,53.45,13.36,53.58,13.58,1087,1743,0,117,0,0,0
3/26/2015 23:10,44.85,45.48,45.09,45.61,1087,1747,0,117,0,0,0
3/26/2015 23:10,9.74,14.31,9.91,14.46,1087,1743,0,117,0,0,0
3/26/2015 23:10,44.08,13.55,44.21,13.59,1087,1743,0,117,0,0,0
3/26/2015 23:10,51.25,30.17,51.37,30.25,1086,1743,0,117,0,0,0
3/26/2015 23:10,10.57,24.83,10.81,25.01,1087,1743,0,117,0,0,0
3/26/2015 23:10,34.76,13.24,34.91,12.94,1087,1743,0,117,0,0,0
3/26/2015 23:10,31.28,41.26,31.42,41.82,1087,1743,0,117,0,0,0
3/26/2015 23:10,18.33,28.65,18.47,28.3,1087,1744,0,117,0,0,0
3/26/2015 23:10,14.47,31.31,14.56,31.43,1087,1744,0,118,0,0,0
3/26/2015 23:10,69.9,6.69,69.97,6.92,1087,1743,0,117,0,0,0
3/26/2015 23:11,27.85,17.48,28.06,17.72,1088,1743,0,117,0,0,0
3/26/2015 23:11,15.35,27.93,15.57,28.07,1087,1743,0,117,0,0,0
3/26/2015 23:11,20.67,58.7,20.82,58.85,1087,1744,0,117,0,0,0
3/26/2015 23:11,23.22,19.88,23.41,20.07,1087,1744,0,117,0,0,0
3/26/2015 23:11,24.54,34.95,24.77,35.11,1087,1743,0,117,0,0,0
3/26/2015 23:11,29.03,54.68,29.32,54.83,1087,1744,0,117,0,0,0
3/26/2015 23:11,20.38,13.59,20.88,13.88,1087,1744,0,117,0,0,0
3/26/2015 23:11,16.89,47.27,16.77,47.54,1087,1743,0,117,0,0,0
3/26/2015 23:11,25.18,54.5,25.52,54.64,1088,1743,0,117,0,0,0
3/26/2015 23:11,12.24,18.61,12.21,18.78,1086,1743,0,117,0,0,0
3/26/2015 23:11,69.27,23.59,69.46,23.88,1087,1743,0,117,0,0,0
3/26/2015 23:12,21.1,15.48,21.16,15.67,1087,1743,0,117,0,0,0
3/26/2015 23:12,74.43,39.36,74.78,39.54,1086,1743,0,117,0,0,0
3/26/2015 23:12,16.85,13.85,16.69,13.96,1087,1743,0,117,0,0,0
3/26/2015 23:12,16.37,94.5,16.95,94.53,1088,1743,0,117,0,0,0
3/26/2015 23:12,17.12,36.67,17.16,36.83,1087,1743,0,117,0,0,0
3/26/2015 23:12,77.59,24.55,77.68,24.82,1087,1743,0,117,0,0,0
3/26/2015 23:12,14.73,45,14.91,45.13,1086,1743,0,117,0,0,0
3/26/2015 23:12,12.12,62.23,12.55,62.92,1087,1743,0,117,0,0,0
3/26/2015 23:12,36.36,52.61,36.69,52.03,1087,1743,0,117,0,0,0
3/26/2015 23:12,32.37,20.92,32.93,21.2,1087,1743,0,117,0,0,0
3/26/2015 23:12,80.57,34.79,80.29,35.38,1087,1743,0,117,0,0,0
3/26/2015 23:13,15.4,14.49,15.97,14.44,1087,1743,0,117,0,0,0
3/26/2015 23:13,100.28,15.44,99.87,15.76,1087,1743,0,117,0,0,0
3/26/2015 23:13,51.45,13.81,51.56,14.15,1087,1743,0,117,0,0,0
3/26/2015 23:13,50.58,27.29,50.69,27.5,1087,1743,0,117,0,0,0
3/26/2015 23:13,98.74,25.18,98.77,25.55,1088,1743,0,117,0,0,0
3/26/2015 23:13,9.96,12.65,10.14,12.82,1087,1743,0,117,0,0,0
3/26/2015 23:13,26.89,96.37,27.13,96.39,1087,1743,0,117,0,0,0
3/26/2015 23:13,15.83,47.46,16.07,47.57,1087,1743,0,117,0,0,0
3/26/2015 23:13,16.04,60.55,16.62,60.63,1087,1743,0,117,0,0,0
3/26/2015 23:13,38.76,81.92,38.78,81.98,1087,1743,0,118,0,0,0
3/26/2015 23:13,15.38,9.08,15.64,9.28,1087,1743,0,117,0,0,0
3/26/2015 23:14,52.09,65.02,52.16,65.27,1087,1743,0,117,0,0,0
3/26/2015 23:14,43.86,26.45,44.03,26.71,1087,1743,0,117,0,0,0
3/26/2015 23:14,39.19,33.09,39.36,33.25,1087,1743,0,117,0,0,0
3/26/2015 23:14,15.43,98.44,15.78,98.45,1087,1743,0,117,0,0,0
3/26/2015 23:14,15.94,21.27,16.1,21.46,1087,1743,0,117,0,0,0
3/26/2015 23:14,34.41,79,34.64,79.11,1087,1743,0,117,0,0,0
3/26/2015 23:14,17.84,49.39,18.04,49.48,1087,1743,0,117,0,0,0
3/26/2015 23:14,12.29,62.52,12.6,63.15,1087,1743,0,117,0,0,0
3/26/2015 23:14,16.39,98.53,16.48,98,1086,1743,0,117,0,0,0
3/26/2015 23:14,20.02,7.57,20.39,7.79,1087,1743,0,117,0,0,0
3/26/2015 23:14,53.71,60.88,53.71,61.61,1087,1743,0,117,0,0,0
3/26/2015 23:15,19.71,53.88,20.03,54.03,1087,1746,0,117,0,0,0
3/26/2015 23:15,74.57,27.46,74.67,27.21,1087,1743,0,117,0,0,0
3/26/2015 23:15,66.25,43.81,66.34,43.92,1088,1744,0,117,0,0,0
3/26/2015 23:15,17.91,10.34,18.34,10.52,1086,1743,0,117,0,0,0
3/26/2015 23:15,40.1,93.07,40.06,93.08,1087,1743,0,117,0,0,0
3/26/2015 23:15,46.65,13.98,46.73,14.31,1087,1743,0,117,0,0,0
3/26/2015 23:15,56.85,26.97,57.09,27.38,1087,1743,0,117,0,0,0
3/26/2015 23:15,53.45,61.35,53.54,61.47,1087,1743,0,117,0,0,0
3/26/2015 23:15,12.55,9.32,12.71,9.5,1086,1743,0,117,0,0,0
3/26/2015 23:15,31.5,82.97,31.86,83.46,1087,1743,0,117,0,0,0
3/26/2015 23:15,55.9,14.02,56.01,13.83,1087,1743,0,117,0,0,0
3/26/2015 23:16,60.26,14.1,61.34,14.34,1086,1743,0,117,0,0,0
3/26/2015 23:16,40.14,75.56,39.54,75.76,1087,1743,0,117,0,0,0
3/26/2015 23:16,11.37,15.05,11.62,15.19,1087,1743,0,117,0,0,0
3/26/2015 23:16,99.87,15.83,99.76,16.17,1087,1743,0,117,0,0,0
3/26/2015 23:16,24.45,53.04,24.56,53.12,1087,1743,0,117,0,0,0
3/26/2015 23:16,55.35,20.14,55.46,20.85,1087,1743,0,117,0,0,0
3/26/2015 23:16,84.29,30.31,84.42,30.66,1086,1743,0,117,0,0,0
3/26/2015 23:16,10.95,13.8,11.15,13.86,1087,1743,0,117,0,0,0
3/26/2015 23:16,82.23,35.11,82.32,35.68,1087,1743,0,117,0,0,0
3/26/2015 23:16,52.34,14.11,52.45,13.76,1087,1743,0,117,0,0,0
3/26/2015 23:16,39.04,40.92,39.21,41.17,1087,1743,0,117,0,0,0
3/26/2015 23:17,79,36.88,79.86,37.2,1086,1743,0,117,0,0,0
3/26/2015 23:17,14.98,10.9,14.41,11.11,1087,1743,0,117,0,0,0
3/26/2015 23:17,39.58,77.76,39.66,78.16,1087,1743,0,117,0,0,0
3/26/2015 23:17,57.64,22.94,57.73,22.82,1087,1743,0,117,0,0,0
3/26/2015 23:17,49.44,24.18,49.71,24.45,1088,1743,0,117,0,0,0
3/26/2015 23:17,22.98,96.09,23.22,96.12,1086,1743,0,117,0,0,0
3/26/2015 23:17,25.55,13.94,25.71,14.19,1087,1743,0,117,0,0,0
3/26/2015 23:17,93.72,10.17,93.93,10.59,1087,1743,0,117,0,0,0
3/26/2015 23:17,18.99,73.01,18.9,73.08,1087,1743,0,117,0,0,0
3/26/2015 23:17,15.01,34.28,15.27,35.26,1087,1743,0,117,0,0,0
3/26/2015 23:17,58.56,57.82,58.76,58.01,1087,1743,0,117,0,0,0
3/26/2015 23:18,19.46,27.98,19.62,27.25,1087,1743,0,117,0,0,0
3/26/2015 23:18,48.59,42.33,49.61,42.51,1087,1743,0,117,0,0,0
3/26/2015 23:18,39.68,65.49,39.13,65.59,1087,1743,0,117,0,0,0
3/26/2015 23:18,33.75,7.44,33.95,7.71,1087,1743,0,117,0,0,0
3/26/2015 23:18,95.9,61.53,96.23,61.71,1089,1758,0,118,0,0,0
3/26/2015 23:18,38.62,38.56,38.44,38.75,1087,1743,0,117,0,0,0
3/26/2015 23:18,20.21,77.03,20.59,77.77,1087,1743,0,117,0,0,0
3/26/2015 23:18,82.3,18.16,82.34,17.78,1087,1743,0,117,0,0,0
3/26/2015 23:18,5.11,34.83,5.37,35.18,1086,1743,0,117,0,0,0
3/26/2015 23:18,89.76,29.57,90.57,29.46,1087,1743,0,117,0,0,0
3/26/2015 23:19,22.48,27.33,21.89,27.49,1087,1743,0,117,0,0,0
3/26/2015 23:19,45.61,50.09,46.19,50.21,1087,1743,0,117,0,0,0
3/26/2015 23:19,31.86,68.77,31.64,68.91,1087,1743,0,117,0,0,0
3/26/2015 23:19,26.48,11.9,26.98,11.95,1087,1743,0,117,0,0,0
3/26/2015 23:19,51.19,69.7,51.75,69.85,1087,1743,0,117,0,0,0
3/26/2015 23:19,41.15,46.65,40.57,46.8,1087,1744,0,117,0,0,0
3/26/2015 23:19,36.28,25.58,37.17,25.89,1087,1744,0,117,0,0,0
3/26/2015 23:19,49.74,71.46,49.65,71.65,1087,1743,0,117,0,0,0
3/26/2015 23:19,15.52,17.37,15.27,17.52,1086,1743,0,117,0,0,0
3/26/2015 23:19,61.16,46.1,61.51,46.43,1087,1743,0,117,0,0,0
3/26/2015 23:19,48.62,41.25,48.67,41.38,1087,1743,0,117,0,0,0
3/26/2015 23:20,21.11,35.23,22.19,35.41,1087,1743,0,117,0,0,0
3/26/2015 23:20,63.68,73.04,63.04,73.37,1087,1744,0,117,0,0,0
3/26/2015 23:20,17.4,32.54,17.57,32.45,1087,1743,0,117,0,0,0
3/26/2015 23:20,73.37,24.97,73.76,25.27,1087,1743,0,117,0,0,0
3/26/2015 23:20,65.2,31.43,64.82,31.62,1087,1743,0,117,0,0,0
3/26/2015 23:20,12.1,42.87,12.36,43.01,1087,1743,0,117,0,0,0
3/26/2015 23:20,38.06,78.02,38.8,77.9,1087,1743,0,117,0,0,0
3/26/2015 23:20,18.79,35.33,18.56,35.48,1087,1743,0,117,0,0,0
3/26/2015 23:20,16.41,74.16,17.46,74.26,1087,1744,0,117,0,0,0
3/26/2015 23:20,85.25,14.04,84.37,14.34,1087,1743,0,117,0,0,0
3/26/2015 23:20,31.06,9.98,31.17,11.24,1087,1743,0,117,0,0,0
3/26/2015 23:21,25.16,93.04,25.4,92.73,1087,1744,0,117,0,0,0
3/26/2015 23:21,12.59,41.67,12.76,41.1,1087,1744,0,117,0,0,0
3/26/2015 23:21,38.04,46.85,38.32,47.87,1087,1743,0,117,0,0,0
3/26/2015 23:21,35.31,78.44,35.41,77.76,1087,1744,0,117,0,0,0
3/26/2015 23:21,7.1,22.03,7.28,22.15,1087,1743,0,117,0,0,0
3/26/2015 23:21,61.13,69.65,61.29,69.93,1087,1744,0,118,0,0,0
3/26/2015 23:21,16.96,55.61,17.25,55.79,1087,1743,0,117,0,0,0
3/26/2015 23:21,50.66,20.98,50.79,21.16,1087,1743,0,117,0,0,0
3/26/2015 23:21,96.42,23.01,96.63,23.39,1087,1743,0,117,0,0,0
3/26/2015 23:21,11.12,12.88,11.09,13.03,1087,1743,0,117,0,0,0
3/26/2015 23:21,84.6,31.27,84.52,31.56,1087,1743,0,117,0,0,0
3/26/2015 23:22,19.1,60.17,19.2,60.22,1087,1743,0,117,0,0,0
3/26/2015 23:22,58.41,5.87,58.51,6.32,1087,1743,0,117,0,0,0
3/26/2015 23:22,44.68,70.51,45.78,70.72,1087,1743,0,117,0,0,0
3/26/2015 23:22,12.38,17.64,11.66,17.8,1087,1743,0,117,0,0,0
3/26/2015 23:22,50.48,63.7,50.98,63.87,1087,1743,0,117,0,0,0
3/26/2015 23:22,68.06,28.39,67.93,28.56,1087,1743,0,117,0,0,0
3/26/2015 23:22,35.38,20.29,35.55,20.49,1087,1743,0,117,0,0,0
3/26/2015 23:22,15.63,49.2,15.55,49.29,1087,1743,0,117,0,0,0
3/26/2015 23:22,19.45,48.37,19.61,48.52,1087,1743,0,117,0,0,0
3/26/2015 23:22,22.31,10.18,22.57,10.37,1087,1743,0,117,0,0,0
3/26/2015 23:22,23.08,21.11,23.12,21.3,1087,1743,0,117,0,0,0
3/26/2015 23:23,23.44,50.22,23.49,50.27,1087,1743,0,117,0,0,0
3/26/2015 23:23,38.26,11.35,38.35,11.5,1087,1743,0,117,0,0,0
3/26/2015 23:23,12.68,16.41,12.87,16.56,1087,1744,0,117,0,0,0
3/26/2015 23:23,51.5,15.87,51.57,16.05,1087,1743,0,117,0,0,0
3/26/2015 23:23,15.33,50.72,15.6,50.67,1086,1744,0,117,0,0,0
3/26/2015 23:23,19.05,13.09,19.25,13.31,1087,1743,0,117,0,0,0
3/26/2015 23:23,24.59,37.22,24.75,37.39,1087,1743,0,117,0,0,0
3/26/2015 23:23,52.53,12.72,52.66,12.95,1086,1743,0,117,0,0,0
3/26/2015 23:23,10.3,31.08,10.37,31.85,1087,1743,0,117,0,0,0
3/26/2015 23:23,12.83,23.21,12.98,22.72,1087,1743,0,117,0,0,0
3/26/2015 23:23,10.06,57.74,10.18,57.82,1087,1743,0,117,0,0,0
3/26/2015 23:24,13.21,43.75,14.26,43.89,1087,1743,0,117,0,0,0
3/26/2015 23:24,12.04,15.16,11.5,15.35,1087,1743,0,117,0,0,0
3/26/2015 23:24,50.74,12.98,50.86,13.09,1087,1743,0,117,0,0,0
3/26/2015 23:24,49.9,5.36,50.38,5.57,1087,1743,0,117,0,0,0
3/26/2015 23:24,12.56,14.84,12.37,14.97,1087,1743,0,117,0,0,0
3/26/2015 23:24,46.73,26.04,46.87,26.24,1087,1743,0,117,0,0,0
3/26/2015 23:24,7.03,59.58,7.43,59.71,1087,1743,0,117,0,0,0
3/26/2015 23:24,4.3,28.66,4.46,29.06,1087,1743,0,117,0,0,0
3/26/2015 23:24,37.05,12.47,37.14,12.5,1087,1743,0,117,0,0,0
3/26/2015 23:24,30.52,33.14,30.67,33.29,1087,1743,0,117,0,0,0
3/26/2015 23:24,31.08,18.56,31.34,18.67,1087,1743,0,117,0,0,0
3/26/2015 23:25,37.08,16.91,37.03,17.09,1088,1752,0,117,0,0,0
3/26/2015 23:25,11.44,51.72,11.56,51.84,1086,1743,0,117,0,0,0
3/26/2015 23:25,37.85,28.75,37.91,29,1087,1743,0,117,0,0,0
3/26/2015 23:25,14.83,7.55,14.99,7.74,1087,1743,0,117,0,0,0
3/26/2015 23:25,39.66,23.39,39.86,23.55,1087,1743,0,117,0,0,0
3/26/2015 23:25,19.76,53.16,19.76,53.26,1087,1743,0,117,0,0,0
3/26/2015 23:25,10.72,29.32,11.04,29.47,1087,1743,0,117,0,0,0
3/26/2015 23:25,16.89,29.89,17.14,30.03,1087,1743,0,117,0,0,0
3/26/2015 23:25,57.65,5.64,57.71,5.95,1087,1744,0,117,0,0,0
3/26/2015 23:25,30.57,16.48,30.9,16.56,1087,1743,0,117,0,0,0
3/26/2015 23:25,14.31,20.57,14.28,20.72,1086,1743,0,117,0,0,0
3/26/2015 23:26,59.17,8.48,59.3,8.74,1087,1744,0,118,0,0,0
3/26/2015 23:26,40.54,23.84,40.6,24.1,1087,1743,0,117,0,0,0
3/26/2015 23:26,20.24,6.28,20.31,6.52,1086,1744,0,117,0,0,0
3/26/2015 23:26,12.91,44.01,13.09,44.12,1087,1744,0,117,0,0,0
3/26/2015 23:26,43.32,21.61,43.43,21.62,1087,1744,0,117,0,0,0
3/26/2015 23:26,37.1,9.53,37.21,9.82,1089,1745,0,117,0,0,0
3/26/2015 23:26,31.39,11.98,31.54,12.32,1087,1744,0,117,0,0,0
3/26/2015 23:26,42.64,22.99,42.8,23.1,1087,1744,0,117,0,0,0
3/26/2015 23:26,45.71,9.22,46.25,9.59,1087,1744,0,117,0,0,0
3/26/2015 23:26,12.04,14.87,11.82,15.02,1087,1744,0,117,0,0,0
3/26/2015 23:26,53.36,9.8,53.48,10.18,1087,1744,0,117,0,0,0
3/26/2015 23:27,28.28,41.94,28.26,42.02,1087,1744,0,117,0,0,0
3/26/2015 23:27,22.64,4.59,23.07,4.82,1087,1744,0,117,0,0,0
3/26/2015 23:27,12.84,38.33,12.83,38.44,1087,1743,0,117,0,0,0
3/26/2015 23:27,10.48,57.34,10.43,57.45,1086,1743,0,117,0,0,0
3/26/2015 23:27,9.83,37,10.04,37.18,1087,1744,0,117,0,0,0
3/26/2015 23:27,27,21.21,27.14,21.28,1090,1746,0,117,0,0,0
3/26/2015 23:27,16.29,58.53,16.36,58.67,1087,1743,0,117,0,0,0
3/26/2015 23:27,50.08,15.61,50.12,15.72,1087,1743,0,117,0,0,0
3/26/2015 23:27,16.34,4.54,16.94,4.57,1087,1743,0,117,0,0,0
3/26/2015 23:27,45.57,13.85,45.24,14.01,1087,1743,0,117,0,0,0
3/26/2015 23:27,52.22,12.26,52.34,12.17,1087,1743,0,117,0,0,0
3/26/2015 23:28,22.72,20.46,22.95,21.59,1088,1743,0,117,0,0,0
3/26/2015 23:28,12.5,27.6,12.8,27.06,1087,1743,0,117,0,0,0
3/26/2015 23:28,52.28,12.29,52.37,12.42,1087,1743,0,117,0,0,0
3/26/2015 23:28,31.41,27.08,31.7,27.41,1087,1743,0,117,0,0,0
3/26/2015 23:28,12.36,14.43,12.42,13.37,1086,1743,0,117,0,0,0
3/26/2015 23:28,17.75,54.65,17.96,54.78,1091,1747,0,117,0,0,0
3/26/2015 23:28,55.83,12.3,55.9,12.55,1087,1743,0,117,0,0,0
3/26/2015 23:28,5.03,26.8,5.18,27.05,1087,1743,0,117,0,0,0
3/26/2015 23:28,30.19,17.55,30.33,17.65,1087,1743,0,117,0,0,0
3/26/2015 23:28,49.29,18.98,49.47,19,1087,1743,0,117,0,0,0
3/26/2015 23:28,20.92,26.63,21.2,26.64,1087,1743,0,117,0,0,0
3/26/2015 23:29,13.36,19.5,13.38,19.79,1087,1743,0,117,0,0,0
3/26/2015 23:29,57.75,8.93,57.87,9.36,1087,1743,0,117,0,0,0
3/26/2015 23:29,25.42,43.1,25.63,42.86,1088,1743,0,117,0,0,0
3/26/2015 23:29,11.2,10.63,11.5,10.92,1087,1743,0,117,0,0,0
